,reportedCity,dateOfLoss,elevatedBuildingIndicator,floodZone,latitude,longitude,lowestFloodElevation,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,yearofLoss,reportedZipcode,id
162,HOUSTON,2017-03-29T00:00:00.000Z,False,X,29.8,-95.6,,1550.1,290.13,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899a41
163,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,7462.75,0.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899a42
164,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.9,-95.5,,4888.65,0.0,2017-01-01T00:00:00.000Z,77091,5e398d6874cbd479fc899a5a
165,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.8,-95.5,,6954.94,0.0,2001-01-01T00:00:00.000Z,77080,5e398d6874cbd479fc899a63
166,HOUSTON,2002-10-28T00:00:00.000Z,False,X,29.8,-95.5,,5143.67,0.0,2002-01-01T00:00:00.000Z,77080,5e398d6874cbd479fc899a64
167,HOUSTON,2008-09-13T00:00:00.000Z,True,AE,29.7,-95.5,,14278.11,,2008-01-01T00:00:00.000Z,77063,5e398d6874cbd479fc899a85
168,HOUSTON,2009-04-28T00:00:00.000Z,True,AE,29.7,-95.5,,17771.7,,2009-01-01T00:00:00.000Z,77063,5e398d6874cbd479fc899a86
169,HOUSTON,2015-05-25T00:00:00.000Z,True,AE,29.7,-95.5,,13855.89,,2015-01-01T00:00:00.000Z,77063,5e398d6874cbd479fc899a87
170,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899a9f
171,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899aa0
172,HOUSTON,2012-01-09T00:00:00.000Z,False,X,29.7,-95.5,,3754.64,252.91,2012-01-01T00:00:00.000Z,77071,5e398d6874cbd479fc899aa4
173,HOUSTON,2002-07-05T00:00:00.000Z,False,X,29.8,-95.5,,0.0,0.0,2002-01-01T00:00:00.000Z,77080,5e398d6874cbd479fc899ab4
174,HOUSTON,1998-09-10T00:00:00.000Z,False,X,29.8,-95.5,,3924.43,0.0,1998-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc899ad1
175,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.8,-95.4,,0.0,0.0,2008-01-01T00:00:00.000Z,77091,5e398d6874cbd479fc899af8
176,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.4,,0.0,0.0,2017-01-01T00:00:00.000Z,77091,5e398d6874cbd479fc899af9
177,HOUSTON,2017-08-27T00:00:00.000Z,False,X,30.0,-95.5,,250000.0,,2017-01-01T00:00:00.000Z,77069,5e398d6874cbd479fc899b3a
178,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.7,,0.0,0.0,2017-01-01T00:00:00.000Z,77094,5e398d6874cbd479fc899b63
179,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.4,,211588.68,100000.0,2017-01-01T00:00:00.000Z,77025,5e398d6874cbd479fc899b71
180,HOUSTON,1998-09-11T00:00:00.000Z,True,X,29.8,-95.4,,17064.03,,1998-01-01T00:00:00.000Z,77008,5e398d6874cbd479fc899b7d
181,HOUSTON,2001-06-09T00:00:00.000Z,True,X,29.8,-95.4,,28358.59,12198.17,2001-01-01T00:00:00.000Z,77008,5e398d6874cbd479fc899b7e
182,HOUSTON,1994-10-12T00:00:00.000Z,False,X,29.7,-95.4,,0.0,0.0,1994-01-01T00:00:00.000Z,77027,5e398d6874cbd479fc899ba2
183,HOUSTON,1998-09-11T00:00:00.000Z,False,AE,29.8,-95.5,44.0,61736.15,,1998-01-01T00:00:00.000Z,77056,5e398d6874cbd479fc899bdc
184,HOUSTON,2001-06-09T00:00:00.000Z,False,AE,29.8,-95.5,44.0,38767.53,12544.72,2001-01-01T00:00:00.000Z,77056,5e398d6874cbd479fc899bdd
185,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77035,5e398d6874cbd479fc899be0
186,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,59897.38,9948.69,2009-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899c2e
187,HOUSTON,2009-04-27T00:00:00.000Z,False,X,29.7,-95.6,,21261.82,278.35,2009-01-01T00:00:00.000Z,77077,5e398d6874cbd479fc899c31
188,HOUSTON,2002-10-28T00:00:00.000Z,False,X,29.8,-95.5,,39810.39,14337.25,2002-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc899c47
189,HOUSTON,2015-05-26T00:00:00.000Z,False,X,29.7,-95.5,,82656.86,26118.7,2015-01-01T00:00:00.000Z,77071,5e398d6874cbd479fc899c5e
190,HOUSTON,2001-06-08T00:00:00.000Z,False,X,29.6,-95.1,,904.34,0.0,2001-01-01T00:00:00.000Z,77062,5e398d6874cbd479fc899c71
191,HOUSTON,2017-08-25T00:00:00.000Z,False,X,29.6,-95.1,,5942.9,0.0,2017-01-01T00:00:00.000Z,77062,5e398d6874cbd479fc899c72
192,HOUSTON,2001-06-07T00:00:00.000Z,False,X,29.8,-95.6,,17187.05,0.0,2001-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899c73
193,HOUSTON,2017-08-25T00:00:00.000Z,False,X,29.8,-95.5,,9863.89,0.0,2017-01-01T00:00:00.000Z,77040,5e398d6874cbd479fc899c78
194,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.6,-95.1,,17231.03,604.82,2001-01-01T00:00:00.000Z,77062,5e398d6874cbd479fc899ca6
195,HOUSTON,2009-04-18T00:00:00.000Z,False,X,29.6,-95.1,,10407.12,135.7,2009-01-01T00:00:00.000Z,77062,5e398d6874cbd479fc899ca7
196,HOUSTON,2017-08-25T00:00:00.000Z,False,X,29.6,-95.1,,20000.0,8000.0,2017-01-01T00:00:00.000Z,77062,5e398d6874cbd479fc899ca8
197,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,153597.73,37123.39,2017-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc899cb9
198,HOUSTON,2014-10-23T00:00:00.000Z,False,X,29.7,-95.5,,27530.79,0.0,2014-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc899cc0
199,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.7,-95.5,,2032.7,0.0,2017-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc899cc1
200,HOUSTON,2019-05-09T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,2019-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc899cc2
201,HOUSTON,2001-06-06T00:00:00.000Z,False,X,29.6,-95.2,,169.04,121.5,2001-01-01T00:00:00.000Z,77089,5e398d6874cbd479fc899cc7
202,HOUSTON,2008-09-13T00:00:00.000Z,False,AE,29.7,-95.4,,8237.09,,2008-01-01T00:00:00.000Z,77025,5e398d6874cbd479fc899ccd
203,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,10916.3,0.0,2017-01-01T00:00:00.000Z,77071,5e398d6874cbd479fc899cd4
204,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.8,-95.5,,0.0,0.0,2008-01-01T00:00:00.000Z,77042,5e398d6874cbd479fc899ce6
205,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.7,-95.4,,697.36,0.0,2001-01-01T00:00:00.000Z,77098,5e398d6874cbd479fc899cf2
206,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.7,-95.4,,0.0,0.0,2008-01-01T00:00:00.000Z,77098,5e398d6874cbd479fc899cf3
207,HOUSTON,2017-08-25T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899d05
208,HOUSTON,1999-03-19T00:00:00.000Z,False,X,29.8,-95.6,,3190.04,0.0,1999-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899d3e
209,HOUSTON,2001-06-09T00:00:00.000Z,False,AE,29.6,-95.1,17.0,13596.08,9282.83,2001-01-01T00:00:00.000Z,77059,5e398d6874cbd479fc899d60
210,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.6,-95.1,17.0,250000.0,100000.0,2017-01-01T00:00:00.000Z,77059,5e398d6874cbd479fc899d61
211,HOUSTON,2017-08-30T00:00:00.000Z,False,X,29.8,-95.6,,188380.65,44334.12,2017-01-01T00:00:00.000Z,77042,5e398d6874cbd479fc899d6d
212,HOUSTON,2001-06-09T00:00:00.000Z,False,AO,29.9,-95.5,,34337.99,,2001-01-01T00:00:00.000Z,77040,5e398d6874cbd479fc899d7d
213,HOUSTON,2001-06-06T00:00:00.000Z,False,X,29.6,-95.2,,21125.89,6155.26,2001-01-01T00:00:00.000Z,77089,5e398d6874cbd479fc899dc7
214,HOUSTON,2002-10-29T00:00:00.000Z,False,X,29.8,-95.6,,3732.0,0.0,2002-01-01T00:00:00.000Z,77077,5e398d6874cbd479fc899dc8
215,HOUSTON,2003-11-17T00:00:00.000Z,False,X,29.8,-95.6,,11337.25,1292.71,2003-01-01T00:00:00.000Z,77077,5e398d6874cbd479fc899dc9
216,HOUSTON,2010-07-02T00:00:00.000Z,False,X,29.8,-95.6,,16709.78,,2010-01-01T00:00:00.000Z,77077,5e398d6874cbd479fc899dca
217,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,75000.0,1786.91,2017-01-01T00:00:00.000Z,77077,5e398d6874cbd479fc899de2
218,HOUSTON,1989-05-18T00:00:00.000Z,False,A,30.0,-95.5,,48457.43,,1989-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc899df6
219,HOUSTON,2001-06-09T00:00:00.000Z,False,A,30.0,-95.5,,72081.78,,2001-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc899df7
220,HOUSTON,2016-04-18T00:00:00.000Z,False,A,30.0,-95.5,,169712.43,0.0,2016-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc899df8
221,HOUSTON,2016-04-19T00:00:00.000Z,False,A,30.0,-95.5,,0.0,0.0,2016-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc899df9
222,HOUSTON,2017-08-27T00:00:00.000Z,False,A,30.0,-95.5,,150137.1,17400.0,2017-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc899dfa
223,HOUSTON,2001-06-09T00:00:00.000Z,False,AE,29.9,-95.5,,6500.0,,2001-01-01T00:00:00.000Z,77088,5e398d6874cbd479fc899e18
224,HOUSTON,2015-05-26T00:00:00.000Z,False,AE,29.7,-95.5,,87261.61,16938.67,2015-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc899e31
225,HOUSTON,2017-08-29T00:00:00.000Z,False,AE,29.7,-95.5,,250000.0,75849.76,2017-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc899e32
226,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,168507.69,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899e5c
227,HOUSTON,2017-08-28T00:00:00.000Z,False,AE,29.6,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77071,5e398d6874cbd479fc899e82
228,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,193361.51,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899e94
229,HOUSTON,2001-06-09T00:00:00.000Z,False,AE,29.7,-95.5,,126870.65,,2001-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc899eff
230,HOUSTON,2003-11-17T00:00:00.000Z,False,AE,29.7,-95.5,,944.09,0.0,2003-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc899f00
231,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.9,-95.6,,2360.31,0.0,2009-01-01T00:00:00.000Z,77095,5e398d6874cbd479fc899f14
232,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.9,-95.6,,147260.58,1140.08,2016-01-01T00:00:00.000Z,77095,5e398d6874cbd479fc899f15
233,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.6,,1360.94,0.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899f18
234,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.7,-95.4,,0.0,0.0,2017-01-01T00:00:00.000Z,77005,5e398d6874cbd479fc899f6a
235,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc899f6b
236,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77063,5e398d6874cbd479fc899f6e
237,HOUSTON,2001-06-09T00:00:00.000Z,False,AE,29.7,-95.5,,30853.78,3558.32,2001-01-01T00:00:00.000Z,77035,5e398d6874cbd479fc899f84
238,HOUSTON,2015-05-12T00:00:00.000Z,False,X,29.6,-95.1,,4813.53,0.0,2015-01-01T00:00:00.000Z,77062,5e398d6874cbd479fc899fdd
239,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a001
240,HOUSTON,2007-05-10T00:00:00.000Z,False,X,29.8,-95.6,,45372.03,0.0,2007-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a00a
241,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,113668.97,2902.83,2009-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a00b
242,HOUSTON,2012-01-16T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,2012-01-01T00:00:00.000Z,77074,5e398d6874cbd479fc89a010
243,HOUSTON,2015-05-26T00:00:00.000Z,False,X,29.7,-95.5,,23050.54,6708.08,2015-01-01T00:00:00.000Z,77074,5e398d6874cbd479fc89a011
244,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a026
245,HOUSTON,2001-06-08T00:00:00.000Z,False,X,29.6,-95.1,,0.0,0.0,2001-01-01T00:00:00.000Z,77058,5e398d6874cbd479fc89a036
246,HOUSTON,2015-05-25T00:00:00.000Z,False,X,29.8,-95.5,,60921.29,3618.82,2015-01-01T00:00:00.000Z,77057,5e398d6874cbd479fc89a054
247,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.5,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77057,5e398d6874cbd479fc89a055
248,HOUSTON,2015-05-25T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,2015-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc89a086
249,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,145446.99,34800.0,2017-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc89a087
250,HOUSTON,2017-08-29T00:00:00.000Z,False,X,29.8,-95.6,,61980.41,5457.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a088
251,HOUSTON,1995-08-22T00:00:00.000Z,False,X,29.7,-95.6,,0.0,0.0,1995-01-01T00:00:00.000Z,77077,5e398d6874cbd479fc89a09a
252,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a09c
253,HOUSTON,2017-08-29T00:00:00.000Z,False,X,29.8,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a0b3
254,HOUSTON,2001-06-08T00:00:00.000Z,False,X,29.9,-95.5,,43707.73,23364.2,2001-01-01T00:00:00.000Z,77040,5e398d6874cbd479fc89a0b9
255,HOUSTON,2001-06-08T00:00:00.000Z,False,X,29.9,-95.5,,35958.68,0.0,2001-01-01T00:00:00.000Z,77040,5e398d6874cbd479fc89a0ba
256,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.9,-95.5,89.0,8247.53,5417.5,2016-01-01T00:00:00.000Z,77040,5e398d6874cbd479fc89a0bb
257,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.8,-95.6,78.0,250000.0,100000.0,2017-01-01T00:00:00.000Z,77077,5e398d6874cbd479fc89a105
258,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.4,,100000.0,25000.0,2017-01-01T00:00:00.000Z,77025,5e398d6874cbd479fc89a107
259,HOUSTON,2017-08-29T00:00:00.000Z,False,AE,29.8,-95.6,78.0,95064.85,,2017-01-01T00:00:00.000Z,77077,5e398d6874cbd479fc89a13f
260,HOUSTON,2017-08-27T00:00:00.000Z,False,X,30.0,-95.6,,92204.51,32307.7,2017-01-01T00:00:00.000Z,77070,5e398d6874cbd479fc89a173
261,HOUSTON,2001-06-08T00:00:00.000Z,False,X,29.6,-95.2,,2153.37,0.0,2001-01-01T00:00:00.000Z,77034,5e398d6874cbd479fc89a197
262,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.6,,220000.0,35000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a1ab
263,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.5,,1375.36,119.66,2009-01-01T00:00:00.000Z,77063,5e398d6874cbd479fc89a1bf
264,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.5,,11484.93,59.57,2017-01-01T00:00:00.000Z,77063,5e398d6874cbd479fc89a1c0
265,HOUSTON,2017-08-28T00:00:00.000Z,False,X,30.0,-95.6,,78899.95,34219.27,2017-01-01T00:00:00.000Z,77070,5e398d6874cbd479fc89a219
266,HOUSTON,1998-09-11T00:00:00.000Z,False,X,29.9,-95.6,,0.0,0.0,1998-01-01T00:00:00.000Z,77065,5e398d6874cbd479fc89a21a
267,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.9,-95.6,,27699.98,1161.85,2001-01-01T00:00:00.000Z,77065,5e398d6874cbd479fc89a21b
268,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.9,-95.6,,50421.25,30000.0,2016-01-01T00:00:00.000Z,77065,5e398d6874cbd479fc89a21c
269,HOUSTON,2016-05-27T00:00:00.000Z,False,X,29.9,-95.6,,0.0,0.0,2016-01-01T00:00:00.000Z,77065,5e398d6874cbd479fc89a21d
270,HOUSTON,2016-08-14T00:00:00.000Z,False,X,29.9,-95.6,,4502.44,0.0,2016-01-01T00:00:00.000Z,77065,5e398d6874cbd479fc89a21e
271,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.9,-95.6,,58845.74,0.0,2017-01-01T00:00:00.000Z,77065,5e398d6874cbd479fc89a21f
272,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.5,,69221.58,6254.5,2009-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc89a220
273,HOUSTON,1997-01-08T00:00:00.000Z,False,X,29.8,-95.5,,0.0,0.0,1997-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc89a245
274,HOUSTON,2007-02-15T00:00:00.000Z,False,AE,29.7,-95.5,72.0,0.0,,2007-01-01T00:00:00.000Z,77036,5e398d6874cbd479fc89a252
275,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.7,-95.5,,21816.36,5380.44,2017-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc89a25f
276,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,6742.93,0.0,2009-01-01T00:00:00.000Z,77042,5e398d6874cbd479fc89a275
277,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,9684.01,0.0,2017-01-01T00:00:00.000Z,77042,5e398d6874cbd479fc89a276
278,HOUSTON,1997-03-08T00:00:00.000Z,False,X,29.8,-95.6,,3568.05,112.53,1997-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a279
279,HOUSTON,2010-12-02T00:00:00.000Z,False,X,30.0,-95.5,,0.0,0.0,2010-01-01T00:00:00.000Z,77069,5e398d6874cbd479fc89a286
280,HOUSTON,2017-08-28T00:00:00.000Z,False,X,30.0,-95.5,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77069,5e398d6874cbd479fc89a291
281,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.5,54.0,250000.0,100000.0,2017-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc89a2cc
282,HOUSTON,1999-03-19T00:00:00.000Z,False,X,29.8,-95.6,,0.0,0.0,1999-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a2ce
283,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,11451.65,3847.04,2009-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a2cf
284,HOUSTON,2007-05-10T00:00:00.000Z,False,X,29.8,-95.6,,3464.43,0.0,2007-01-01T00:00:00.000Z,77043,5e398d6874cbd479fc89a2d5
285,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,8190.6,0.0,2009-01-01T00:00:00.000Z,77043,5e398d6874cbd479fc89a2d6
286,HOUSTON,2017-08-28T00:00:00.000Z,False,X,30.0,-95.6,,90733.54,26466.25,2017-01-01T00:00:00.000Z,77070,5e398d6874cbd479fc89a30c
287,HOUSTON,2001-06-08T00:00:00.000Z,False,X,30.0,-95.5,,3910.97,0.0,2001-01-01T00:00:00.000Z,77068,5e398d6874cbd479fc89a310
288,HOUSTON,2006-06-01T00:00:00.000Z,False,X,30.0,-95.5,,1982.52,0.0,2006-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc89a328
289,HOUSTON,2006-06-22T00:00:00.000Z,False,X,30.0,-95.5,,4118.34,0.0,2006-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc89a329
290,HOUSTON,2016-04-18T00:00:00.000Z,False,X,30.0,-95.5,,45923.13,0.0,2016-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc89a32a
291,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,14829.76,0.0,2009-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a32e
292,HOUSTON,2009-05-26T00:00:00.000Z,False,X,29.8,-95.6,,0.0,0.0,2009-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a330
293,HOUSTON,2017-08-29T00:00:00.000Z,False,X,29.9,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77041,5e398d6874cbd479fc89a368
294,HOUSTON,2009-04-27T00:00:00.000Z,False,X,29.8,-95.6,,12915.18,997.15,2009-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc89a37f
295,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc89a380
296,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,14010.61,0.0,2009-01-01T00:00:00.000Z,77042,5e398d6874cbd479fc89a385
297,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.5,,4606.93,0.0,2017-01-01T00:00:00.000Z,77063,5e398d6874cbd479fc89a390
298,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.8,-95.6,,0.0,0.0,2008-01-01T00:00:00.000Z,77077,5e398d6874cbd479fc89a3ab
299,HOUSTON,1994-10-18T00:00:00.000Z,False,AE,29.7,-95.4,,987.79,0.0,1994-01-01T00:00:00.000Z,77025,5e398d6874cbd479fc89a3b4
300,HOUSTON,1996-09-18T00:00:00.000Z,False,AE,29.7,-95.4,,2092.66,0.0,1996-01-01T00:00:00.000Z,77025,5e398d6874cbd479fc89a3b5
301,HOUSTON,2001-06-09T00:00:00.000Z,False,AE,29.7,-95.4,50.0,89660.35,94013.78,2001-01-01T00:00:00.000Z,77025,5e398d6874cbd479fc89a3b6
302,HOUSTON,2015-05-26T00:00:00.000Z,False,AE,29.7,-95.4,,86366.6,83053.74,2015-01-01T00:00:00.000Z,77025,5e398d6874cbd479fc89a3b7
303,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.7,-95.4,,94434.29,0.0,2016-01-01T00:00:00.000Z,77025,5e398d6874cbd479fc89a3b8
304,HOUSTON,2006-06-18T00:00:00.000Z,False,X,30.0,-95.6,,0.0,0.0,2006-01-01T00:00:00.000Z,77070,5e398d6874cbd479fc89a3cd
305,HOUSTON,2017-08-27T00:00:00.000Z,False,X,30.0,-95.6,,69994.78,7118.46,2017-01-01T00:00:00.000Z,77070,5e398d6874cbd479fc89a3ce
306,HOUSTON,2003-11-17T00:00:00.000Z,False,X,30.0,-95.5,,3886.19,0.0,2003-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc89a400
307,HOUSTON,2010-08-31T00:00:00.000Z,False,X,29.7,-95.6,,0.0,0.0,2010-01-01T00:00:00.000Z,77042,5e398d6874cbd479fc89a410
308,HOUSTON,2017-08-27T00:00:00.000Z,False,X,30.0,-95.5,,250000.0,71616.47,2017-01-01T00:00:00.000Z,77069,5e398d6874cbd479fc89a427
309,HOUSTON,1989-05-18T00:00:00.000Z,False,A,30.0,-95.5,,47104.6,21130.0,1989-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc89a486
310,HOUSTON,1989-06-26T00:00:00.000Z,False,A,30.0,-95.5,,7474.21,0.0,1989-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc89a487
311,HOUSTON,2001-06-08T00:00:00.000Z,False,A,30.0,-95.5,,57649.32,23200.0,2001-01-01T00:00:00.000Z,77090,5e398d6874cbd479fc89a488
312,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.4,,44979.75,8534.25,2017-01-01T00:00:00.000Z,77025,5e398d6874cbd479fc89a4c6
313,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,30000.0,12000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a4d3
314,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a4e9
315,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,4933.5,0.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a4ed
316,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.5,,80500.11,39330.25,2017-01-01T00:00:00.000Z,77096,5e398d6874cbd479fc89a507
317,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.6,-95.2,,0.0,0.0,2017-01-01T00:00:00.000Z,77089,5e398d6874cbd479fc89a50f
318,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.6,-95.1,,0.0,0.0,2008-01-01T00:00:00.000Z,77059,5e398d6874cbd479fc89a575
319,HOUSTON,1998-09-11T00:00:00.000Z,True,AE,29.7,-95.5,,0.0,0.0,1998-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc89a579
320,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.5,,250000.0,,2017-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc89a57a
321,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,150000.0,60000.0,2017-01-01T00:00:00.000Z,77079,5e398d6874cbd479fc89a5a0
322,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,54023.86,21928.29,2017-01-01T00:00:00.000Z,77024,5e398d6874cbd479fc89a5a6
